Tweet,URL,Date
@_philNelson 😂 Maybe next time @verified,https://twitter.com/Prathkum/status/1402141730284081152,2021-06-08 05:53:33+00:00
@AkshatCodes @csaba_kissi Thanks! 😊,https://twitter.com/Prathkum/status/1402141414541074439,2021-06-08 05:52:18+00:00
@thilakvasudeva May 2020,https://twitter.com/Prathkum/status/1402141203722739712,2021-06-08 05:51:28+00:00
@AtharvaMaha Python is great! You will build over 900K for sure,https://twitter.com/Prathkum/status/1402141093165109249,2021-06-08 05:51:01+00:00
@samueljforrest https://t.co/DEiWCudkKF,https://twitter.com/Prathkum/status/1402123646189985795,2021-06-08 04:41:42+00:00
@David_Leal_7 That's why I added that sign ~ 🙃,https://twitter.com/Prathkum/status/1402123282682286085,2021-06-08 04:40:15+00:00
@DoctorCode2 Nice idea! Let me create one for me,https://twitter.com/Prathkum/status/1402123009905676291,2021-06-08 04:39:10+00:00
@madsbrodt Oops! I forgot https://t.co/8DT9xzgPjD,https://twitter.com/Prathkum/status/1402122597211394050,2021-06-08 04:37:32+00:00
@sabrinaesaquino Your skills are too good I'm not even close. Hence you're the winner 🏆🎉,https://twitter.com/Prathkum/status/1402122338443747332,2021-06-08 04:36:30+00:00
@FrancescoCiull4 Me as a special guest? 😂,https://twitter.com/Prathkum/status/1402121704130826243,2021-06-08 04:33:59+00:00
@Sarthaksavvy Thank you 🙏❤️,https://twitter.com/Prathkum/status/1402121546454376455,2021-06-08 04:33:21+00:00
"@csaba_kissi Thank you, Csaba ❤️🙏

I am almost there. 40 more to go 🚀",https://twitter.com/Prathkum/status/1402121454242594821,2021-06-08 04:32:59+00:00
@_georgemoller I can create anything using CSS. Even HTML and JavaScript also,https://twitter.com/Prathkum/status/1401984251113852938,2021-06-07 19:27:47+00:00
@millertchris I created twitter using CSS,https://twitter.com/Prathkum/status/1401983617803329539,2021-06-07 19:25:16+00:00
@csaba_kissi Now you're here and creating good stuff 🌟,https://twitter.com/Prathkum/status/1401982736747749377,2021-06-07 19:21:46+00:00
I built ~90K audience using CSS only,https://twitter.com/Prathkum/status/1401981796791709697,2021-06-07 19:18:02+00:00
"@Shivam_priyansh Sure! I think you're looking for this tweet

https://t.co/gS2pjURolU",https://twitter.com/Prathkum/status/1401980221998264322,2021-06-07 19:11:47+00:00
@pragundotjs Thank you🙏❤️,https://twitter.com/Prathkum/status/1401979472144785408,2021-06-07 19:08:48+00:00
@anuragstwt Glad you like it ❤️🙏,https://twitter.com/Prathkum/status/1401976065606623237,2021-06-07 18:55:16+00:00
"@oliverjumpertz Thanks, Oliver! You're an amazing person. Thank for retweeting ❤️🙏",https://twitter.com/Prathkum/status/1401975948027699215,2021-06-07 18:54:48+00:00
"I think these are some key differences between transition and animations. I hope you like this thread ❤

Peace out 😉",https://twitter.com/Prathkum/status/1401972632069853187,2021-06-07 18:41:37+00:00
"On the other hand, keyframes syntax is quite difficult which makes it tough to work with JavaScript",https://twitter.com/Prathkum/status/1401972631184805894,2021-06-07 18:41:37+00:00
"📌 Let's talk about how complex these two modules are

The syntax of transition is a little easier than animation hence it is recommended to use CSS transition while manipulating DOM",https://twitter.com/Prathkum/status/1401972630136184833,2021-06-07 18:41:37+00:00
The other thing to note here is that we can't change multiple properties while working with CSS transition but CSS animation provides us this functionality.,https://twitter.com/Prathkum/status/1401972629238652928,2021-06-07 18:41:36+00:00
"On the other hand, the animation is defined by a keyframe at-rule which varies from one state to another with various properties and time frames. https://t.co/hds5Oq82pq",https://twitter.com/Prathkum/status/1401972627627986948,2021-06-07 18:41:36+00:00
"Watch the above video again, We can say that transition is a two-point operation that takes place between point A and point B

In the above example, 

Point A - Initial point - 100px height
Point B - Final point - 200px height",https://twitter.com/Prathkum/status/1401972626503966727,2021-06-07 18:41:36+00:00
"Consider this, When I hover over the box, the height changes.

Here hover is the trigger https://t.co/YXvaIWhIhr",https://twitter.com/Prathkum/status/1401972625107206151,2021-06-07 18:41:35+00:00
"Transition is something that needs to be triggered. For example, changing the height when the user hover the element

On the other side, animations do not need to be triggered.",https://twitter.com/Prathkum/status/1401972624155099136,2021-06-07 18:41:35+00:00
Though there are some similarities in animation and transition but first let's try to find out the real difference,https://twitter.com/Prathkum/status/1401972623320485889,2021-06-07 18:41:35+00:00
"CSS Animation and CSS Transition are two different modules of CSS but many of us get confused that when to use which one?

Let's try to explore more about them 🧵 👇🏻",https://twitter.com/Prathkum/status/1401972622372519939,2021-06-07 18:41:35+00:00
"@anuragstwt Thanks, Anurag, for sharing this ❤️🙏",https://twitter.com/Prathkum/status/1401959843901050880,2021-06-07 17:50:48+00:00
@__Shree_Shakti Thank you ❤️,https://twitter.com/Prathkum/status/1401959694286024706,2021-06-07 17:50:12+00:00
"5. xiconeditor

X-Icon Editor, create high-resolution icons (favicon) from your own browser.

🔗 https://t.co/4fCISc9x8L https://t.co/MYbKgJyvct",https://twitter.com/Prathkum/status/1401939920680259587,2021-06-07 16:31:38+00:00
"4. Icons8

Free Favicon icons in various UI design styles for web and mobile. Download free static and animated Favicon vector icons in PNG, SVG, GIF formats.

🔗 https://t.co/xWLf0fVDX4 https://t.co/1Y2QqiJkZu",https://twitter.com/Prathkum/status/1401939919145218048,2021-06-07 16:31:38+00:00
"3. Icon-icons

This is more than just favicons. You can download icons in images, SVG and ico format

🔗 https://t.co/k8rQYI1JUo https://t.co/nqMTeVXwjH",https://twitter.com/Prathkum/status/1401939917563957253,2021-06-07 16:31:37+00:00
"2. Favicon .cs

favicon .cc is a tool to create or download favicon.ico icons, that get displayed in the address bar of every browser.

🔗 https://t.co/YJ03B7krqW https://t.co/pEFMIAOZiA",https://twitter.com/Prathkum/status/1401939916163067909,2021-06-07 16:31:37+00:00
"1. Favicon

The only favicon generator you need for your next project. Quickly generate your favicon from text, image, or choose from hundreds of emojis.

🔗 https://t.co/yOVRX3jSqJ https://t.co/kbfWJIIVYi",https://twitter.com/Prathkum/status/1401939914594340866,2021-06-07 16:31:37+00:00
"5 great favicon websites for every web developer and designers 🔯

🧵👇🏻 https://t.co/c1mYoX4czh",https://twitter.com/Prathkum/status/1401939913499611137,2021-06-07 16:31:36+00:00
@natmiletic Glad to know that🙏❤️,https://twitter.com/Prathkum/status/1401930036953845761,2021-06-07 15:52:22+00:00
@natmiletic Incredible! 🚀🔥🎉,https://twitter.com/Prathkum/status/1401917696589979654,2021-06-07 15:03:19+00:00
@tanyacoder Nope! You can add as many values as you want,https://twitter.com/Prathkum/status/1401916865761275910,2021-06-07 15:00:01+00:00
@cycsingenieria You can check my detailed thread on grid layout 😉,https://twitter.com/Prathkum/status/1401915636750512128,2021-06-07 14:55:08+00:00
@AtharvaMaha It is awesome ❤️,https://twitter.com/Prathkum/status/1401882850593361925,2021-06-07 12:44:51+00:00
@m_abirhasan07 Glad you like those resources,https://twitter.com/Prathkum/status/1401882700697329670,2021-06-07 12:44:16+00:00
"@Aryan26078839 @muthuannamalai_ @freeCodeCamp Thank you, Aryan🙏",https://twitter.com/Prathkum/status/1401859916709589000,2021-06-07 11:13:44+00:00
"1. JavaScript visualizer
https://t.co/9NId4GjGAq

2. Learn JavaScript
https://t.co/5WbtISS11I

3. JavaScript tutorial
https://t.co/taSKnEPxMS

4. JavaScript 30
https://t.co/j2wEIHVU8S

5. Learn JavaScript
https://t.co/4h27qOC1fO https://t.co/u9p82IwZZH",https://twitter.com/Prathkum/status/1401858376192122885,2021-06-07 11:07:36+00:00
"📌 CSS

1. CSS reference
https://t.co/Hhk8NKglpf

2. Learn to code
https://t.co/CLEsHgSrEk

3. CSS layout
https://t.co/9yiXkP3mWi

4. CSS tutorial 
https://t.co/fR6AeVTdZv

5. Learn about colors
https://t.co/7vrD10j0jU https://t.co/KCZUIgg2QG",https://twitter.com/Prathkum/status/1401858374552129536,2021-06-07 11:07:36+00:00
"📌 HTML

1. Learn HTML
https://t.co/NlQZAFwthT

2. HTML best practice
https://t.co/PyPf3lP9bX

3. HTML reference
https://t.co/Rc0u92f2Za https://t.co/u3xNJlOTf1",https://twitter.com/Prathkum/status/1401858373142908929,2021-06-07 11:07:36+00:00
"Web development is all about exploration. If you are learning this, explore more and learn more from these websites

🧵 👇🏻",https://twitter.com/Prathkum/status/1401858372375396361,2021-06-07 11:07:35+00:00
@oste_ke @TheAnkurTyagi Glad to know that you like my content,https://twitter.com/Prathkum/status/1401852977401401348,2021-06-07 10:46:09+00:00
@divyanshmhjn Thanks! 😊,https://twitter.com/Prathkum/status/1401852763026313219,2021-06-07 10:45:18+00:00
@Parth24121 @sirarsalih Sounds tough but I'll try,https://twitter.com/Prathkum/status/1401852302034571265,2021-06-07 10:43:28+00:00
@Aquibkhn17 @Jonatmer Thanks for sharing 🙏❤️,https://twitter.com/Prathkum/status/1401852091354664960,2021-06-07 10:42:38+00:00
@abhi_codes Thank you❤️,https://twitter.com/Prathkum/status/1401851935896989698,2021-06-07 10:42:01+00:00
@oliverjumpertz This is a mega thread. I love the way how you explained this using those infographics 🔥,https://twitter.com/Prathkum/status/1401844676282310658,2021-06-07 10:13:10+00:00
@DavidZenkay @TheAnkurTyagi Thank you❤️,https://twitter.com/Prathkum/status/1401818200086441988,2021-06-07 08:27:58+00:00
@study_web_dev I'm really happy that it worked for you ❤️,https://twitter.com/Prathkum/status/1401810550158282753,2021-06-07 07:57:34+00:00
"5️⃣ Inputmode

The inputmode global attribute hints at the type of data that might be entered by the user while editing the element or its contents. It can have the following values:

- none
- text
- decimal
- numeric
- tel
- search
- email
- url",https://twitter.com/Prathkum/status/1401808814681243653,2021-06-07 07:50:40+00:00
"4️⃣ slot attribute

Did you know a concept callled shadow DOM?

If yes, slot attributes assigns a slot in to an element in the shadown DOM. Although this feature is currently in the experimental phase which might change in the future",https://twitter.com/Prathkum/status/1401808813674668032,2021-06-07 07:50:40+00:00
"In the above code, the importance attribute is low which means 

low: The resource may be deprioritized, if the browser's heuristics permit.",https://twitter.com/Prathkum/status/1401808812840001536,2021-06-07 07:50:39+00:00
"3️⃣  Set fetch priority of resources

The importance attribute indicates the relative fetch priority for the resource.

Valid values for the importance attribute are:
- obsolete
- deprecated
- optional
- default
- low
- normal
- high
- recommended
- required
- urgent https://t.co/ewFO1oeOnW",https://twitter.com/Prathkum/status/1401808811493576704,2021-06-07 07:50:39+00:00
"2️⃣ sizes attribute

You may have heard about ""size"" attribute but did you know about ""sizes"" attribute?

The sizes attribute specifies the sizes of icons for visual media.

Check the compatibility here https://t.co/We1Ii1aj01 https://t.co/WtgAJwyCQj",https://twitter.com/Prathkum/status/1401808810310766593,2021-06-07 07:50:39+00:00
"1️⃣ enterkeyhint attribute

The enterkeyhint is a global attribute defines the action for ""enter"" key on virtual keyboard

It accpets the following values 👇🏻 https://t.co/8l9RCP3v1o",https://twitter.com/Prathkum/status/1401808809132236800,2021-06-07 07:50:39+00:00
"5 HTML features probably you haven't heard yet

🧵👇🏻",https://twitter.com/Prathkum/status/1401808808377204741,2021-06-07 07:50:38+00:00
@vponamariov This is a question I've wanted to ask for a really long time. Why do they do this?,https://twitter.com/Prathkum/status/1401807408465207301,2021-06-07 07:45:05+00:00
"@abhi_codes @TheAnkurTyagi @AvniGupta_ Thanks, Abhi❤️",https://twitter.com/Prathkum/status/1401802124640415744,2021-06-07 07:24:05+00:00
@TheSriSri Thanks! 🤏😎,https://twitter.com/Prathkum/status/1401801833064984581,2021-06-07 07:22:55+00:00
@csaba_kissi @florinpop1705 We made some virtual labs for high school student using unity. Basically it was a simulator,https://twitter.com/Prathkum/status/1401801487118864389,2021-06-07 07:21:33+00:00
@florinpop1705 Yes it was around 30-36 hours long,https://twitter.com/Prathkum/status/1401801031122513922,2021-06-07 07:19:44+00:00
@BalveerBhatia1 @Insharamin Whole day,https://twitter.com/Prathkum/status/1401800812183965701,2021-06-07 07:18:52+00:00
"Simon just launched his FREE eBook containing over 65 JavaScript code snippets

Go and grab your copy right now 🚀📚",https://twitter.com/Prathkum/status/1401793637999022080,2021-06-07 06:50:22+00:00
"@SimonHoiberg Congratulations, Simon! Sales numbers will definitely go crazy 🚀",https://twitter.com/Prathkum/status/1401793353008648197,2021-06-07 06:49:14+00:00
@study_web_dev Congratulations to you 🚀🎉,https://twitter.com/Prathkum/status/1401788142852526080,2021-06-07 06:28:31+00:00
@CyberJojo9 Ok I'll try to make video on this😬,https://twitter.com/Prathkum/status/1401787302083371010,2021-06-07 06:25:11+00:00
@swastika0015 @oliverjumpertz Haha! These are some high quality quotes from our personal chat lol 😂,https://twitter.com/Prathkum/status/1401786889187643396,2021-06-07 06:23:32+00:00
@SahilSh84946483 @oliverjumpertz Yes I agree that it is tough but that's why we all are doing it. It will help you as well enhancing your skills,https://twitter.com/Prathkum/status/1401786360894164994,2021-06-07 06:21:27+00:00
@krittiyaClark Yeah! CSS is so powerful,https://twitter.com/Prathkum/status/1401784989813940230,2021-06-07 06:16:00+00:00
"@sandeepgupta_0 @DThompsonDev @PythonWithRune Awesome! Keep going, all the best 🔥",https://twitter.com/Prathkum/status/1401784635978182656,2021-06-07 06:14:35+00:00
@AI_Dev_Kush Definitely not! I just love playing around with CSS 😂,https://twitter.com/Prathkum/status/1401784411729793031,2021-06-07 06:13:42+00:00
@Brxndan__ i like the way you admire me. Thank you 🙏❤️,https://twitter.com/Prathkum/status/1401618067784749058,2021-06-06 19:12:42+00:00
"@ania_kubow Thank you, Ania 🙏",https://twitter.com/Prathkum/status/1401617732299223041,2021-06-06 19:11:22+00:00
@KassandraSanch @TheJackForge And yours too!,https://twitter.com/Prathkum/status/1401617078268821507,2021-06-06 19:08:46+00:00
@TheJackForge @KassandraSanch But no one can match your skills 🙌😉,https://twitter.com/Prathkum/status/1401613427760504832,2021-06-06 18:54:16+00:00
